actor_nconst,title_tconst
nm0402374,tt0107943
nm0414580,tt0107943
nm0402011,tt0109830
nm2951768,tt1010048
nm0001823,tt11271038
nm3154303,tt11286314
nm1046097,tt1895587
nm0805476,tt1895587
nm0176869,tt2431286
nm17701772,tt30144839
nm1671191,tt0375063
nm0001416,tt0379725
nm0033758,tt0379725
nm0106998,tt1019452
nm0334318,tt1302006
nm1241511,tt1454468
nm0448252,tt1605783
nm0177896,tt1800241
nm2225369,tt1800241
nm6240141,tt2980516
nm5841958,tt6155172
nm0000706,tt6710474
nm4576371,tt6710474
nm15213554,tt7160372
nm15343999,tt7160372
nm11894470,tt9770150
nm0154352,tt0018379
nm0179591,tt0019257
nm0102880,tt0019630
nm0656105,tt0019729
nm0005978,tt0019729
nm0000912,tt0019993
nm0522926,tt0020018
nm0531776,tt0020112
nm0069373,tt0020112
nm0049055,tt0020629
nm0421138,tt0020686
nm0642042,tt0021746
nm0178114,tt0022397
nm0137010,tt0022495
nm0357894,tt0023042
nm0262004,tt0023303
nm0273172,tt0023303
nm0167032,tt0023458
nm0367516,tt0023488
nm0922213,tt0024548
nm0000026,tt0024548
nm0001935,tt0024548
nm0737259,tt0024610
nm0584119,tt0024991
nm0444528,tt0025124
nm0000001,tt0025164
nm0103567,tt0025164
nm0089314,tt0025164
nm0000010,tt0025238
nm0248291,tt0025238
nm0323056,tt0025601
nm0399346,tt0025878
nm0007219,tt0025948
nm0831889,tt0025948
nm0831872,tt0026056
nm0892867,tt0026056
nm0840316,tt0026056
nm0007224,tt0026144
nm0518856,tt0026144
nm0909484,tt0026266
nm0241523,tt0026643
nm0146928,tt0026714
nm0593372,tt0026714
nm0545298,tt0026725
nm0001981,tt0026752
nm0848667,tt0026768
nm0110813,tt0027125
nm4185833,tt0027125
nm0000057,tt0027532
nm0109034,tt0027532
nm0166974,tt0027884
nm0000011,tt0027996
nm0853604,tt0028203
nm0000075,tt0028691
nm0521300,tt0028944
nm0701776,tt0028950
nm0000747,tt0029047
nm0310980,tt0029606
nm0601698,tt0029606
nm0002118,tt0029843
nm0635798,tt0029942
nm0188673,tt0030287
nm0000704,tt0167260
nm0605080,tt0167404
nm1440090,tt0335266
nm0502015,tt0350258
nm0000198,tt10618286
nm1670601,tt10618286
nm3095562,tt10618286
nm8581180,tt14230458
nm0177896,tt2179136
nm2241686,tt2179136
nm0556850,tt0076095
nm0001703,tt0076245
nm0000402,tt0076759
nm0200230,tt0076843
nm0000685,tt0077362
nm0339889,tt0077362
nm0000658,tt0077416
nm0831471,tt0077416
nm0001046,tt0077663
nm0377750,tt0077663
nm0227878,tt0077928
nm0703947,tt0078444
nm0001448,tt0078754
nm0501125,tt0078754
nm0355097,tt0078902
nm0233209,tt0078902
nm0000163,tt0079417
nm0000658,tt0079417
nm0898634,tt0081398
nm0369814,tt0082158
nm0000148,tt0082971
nm0000649,tt0082979
nm0822972,tt0082979
nm0786022,tt0083987
nm0590055,tt0083987
nm0001648,tt0084855
nm0000335,tt0085244
nm0001215,tt0085461
nm0001003,tt0086879
nm0000136,tt0241303
nm0000673,tt0247425
nm0000261,tt0247425
nm0611148,tt0253474
nm0000480,tt0421715
nm1975228,tt1033575
nm0527994,tt11813216
nm0448587,tt11813216
nm10104271,tt11813216
nm1654982,tt13238346
nm0413168,tt1707386
nm3117836,tt1707386
nm0524197,tt1950186
nm0604323,tt0110877
nm0224299,tt0110877
nm0482851,tt0110912
nm0001844,tt0110912
nm0824882,tt0110912
nm0001806,tt0110932
nm0000209,tt0111161
nm0469852,tt0112431
nm0819655,tt0114388
nm0000090,tt0117631
nm0401269,tt0119164
nm0337631,tt0120863
nm0000701,tt0308644
nm0000358,tt0469494
nm0131235,tt0887912
nm1289434,tt15398776
nm0427379,tt1663202
nm7506216,tt1663202
nm0991810,tt6966692
nm0001919,tt0053131
nm0172048,tt0053131
nm0932629,tt0053580
nm0028647,tt0053793
nm0581277,tt0054353
nm0706256,tt0054353
nm0433150,tt0054953
nm0001321,tt0054953
nm0001276,tt0054997
nm0671234,tt0054997
nm0001050,tt0055031
nm0000078,tt0056085
nm0001207,tt0056172
nm0056761,tt0056197
nm0696481,tt0056262
nm0004983,tt0056262
nm0290986,tt0056825
nm0114386,tt0056937
nm0477492,tt0057831
nm0832375,tt0057877
nm0006471,tt0058331
nm0001626,tt0059742
nm0000273,tt0060921
nm0001077,tt0060934
nm0701500,tt0061418
nm0000698,tt0061418
nm0396455,tt0061735
nm0370465,tt0061735
nm0856050,tt0063227
nm0830740,tt0063227
nm0341518,tt0063385
nm0568491,tt0063518
nm0732430,tt0063518
nm0000991,tt0064030
nm0660327,tt0064030
nm0000056,tt0064115
nm0129807,tt0477302
nm0000169,tt0477348
nm0443286,tt1049413
nm4833412,tt2125435
nm3307802,tt5776858
nm0005299,tt6294822
nm0504832,tt6294822
nm0001832,tt0087553
nm0518323,tt0089841
nm0000323,tt0091167
nm0411356,tt0091530
nm0000297,tt0091763
nm0001845,tt0091763
nm0000983,tt0092699
nm0640299,tt0093209
nm0502450,tt0093209
nm0000333,tt0093565
nm0306696,tt0093565
nm0786860,tt0095953
nm0262923,tt0096969
nm0311951,tt0097239
nm0000124,tt0268978
nm0226820,tt0274558
nm0000741,tt0435761
nm0569226,tt0443272
nm4454223,tt10366460
nm0177896,tt1517451
nm1969169,tt1517451
nm2161889,tt17009710
nm0000291,tt1825683
nm7160974,tt2543164
nm1297015,tt2562232
nm2196179,tt2562232
nm0578853,tt4555426
nm0000134,tt5537002
nm0001475,tt5537002
nm0000409,tt5537002
nm0641966,tt0031381
nm0186600,tt0032881
nm0178066,tt0032976
nm0000080,tt0033467
nm0001547,tt0033467
nm0913095,tt0033467
nm0002143,tt0033712
nm0387561,tt0033712
nm0001522,tt0033729
nm0021329,tt0033729
nm0002053,tt0033836
nm0313438,tt0033870
nm0533692,tt0033870
nm0504125,tt0034167
nm0000026,tt0034248
nm0891998,tt0034583
nm0002053,tt0035211
nm0418155,tt0035211
nm0172903,tt0035417
nm0711566,tt0035530
nm0329433,tt0035530
nm0641035,tt0035530
nm0668093,tt0035896
nm0000795,tt0036172
nm0277238,tt0036172
nm4311500,tt0036172
nm0000020,tt0036244
nm0109063,tt0036244
nm0092129,tt0036377
nm0640732,tt0036868
nm0313438,tt0036868
nm0001072,tt0037280
nm0337113,tt0037514
nm0709210,tt0037514
nm0235835,tt0037884
nm0650995,tt0037884
nm0193321,tt0038109
nm0079681,tt0039111
nm0505249,tt0039286
nm0001547,tt0040495
nm0573640,tt0040495
nm0724732,tt0041452
nm0000949,tt0127536
nm0010736,tt0964517
nm0502425,tt0964517
nm1782299,tt10272386
nm12473278,tt10272386
nm0950926,tt10633456
nm3241306,tt1136608
nm0950165,tt1136608
nm1701576,tt1174732
nm14036520,tt14444726
nm14472635,tt14444726
nm0241121,tt1655442
nm0000156,tt2278388
nm3987673,tt8999762
nm0403588,tt0064418
nm0212655,tt0068473
nm0476609,tt0069303
nm0413125,tt0069704
nm0655693,tt0069704
nm0253020,tt0070735
nm0930286,tt0071360
nm0833448,tt0071562
nm0001727,tt0073195
nm0000377,tt0073195
nm0000885,tt0074119
nm0049852,tt0075148
nm0001967,tt0075314
nm0322407,tt0217505
nm0922169,tt0783233
nm0791868,tt0929632
nm2837872,tt0929632
nm0000255,tt1024648
nm0362766,tt1392190
nm1482833,tt1542344
nm0013741,tt1602620
nm0238506,tt1602620
nm16399320,tt23055660
nm0818055,tt4846340
nm10733406,tt5363618
nm0391062,tt0042276
nm0000865,tt0043459
nm0087017,tt0043459
nm0786756,tt0043459
nm0382229,tt0043924
nm0664273,tt0044672
nm0000039,tt0045943
nm0943986,tt0046816
nm0002063,tt0047296
nm0707720,tt0047472
nm0428354,tt0048316
nm0001571,tt0048491
nm0011244,tt0048491
nm0000044,tt0048563
nm0317637,tt0048563
nm0000057,tt0048960
nm0000578,tt0049233
nm0146185,tt0049233
nm0283314,tt0049233
nm0936730,tt0049261
nm0766975,tt0049408
nm0846987,tt0050933
nm0914601,tt0050933
nm0001665,tt0052561
nm0361823,tt0052618
nm0771584,tt0052738
nm0414279,tt0052738
nm0485950,tt0190332
nm0051509,tt0408306
nm0302108,tt1193138
nm1913734,tt1285016
nm0001515,tt1285016
nm1089991,tt1568911
nm1502425,tt16311594
nm0063914,tt2084970
nm15211944,tt23561236
nm5181138,tt2671706
nm0365140,tt4975722
nm0362766,tt5013056
nm0000531,tt5027774
nm0180411,tt5027774
nm0427964,tt5580390
nm0238541,tt0099077
nm0908919,tt0099674
nm0000582,tt0099685
nm0000913,tt0101414
nm0715698,tt0102138
nm0001669,tt0104036
nm0000563,tt0105323
nm0007210,tt0105695
nm0469103,tt0106977
nm0000592,tt0107207
nm0000456,tt0107822
nm0506616,tt0108052
nm0381041,tt0109830
nm0709615,tt0109830
nm0751950,tt0280707
nm0407296,tt0498380
nm0735442,tt0499549
nm0000102,tt0870111
nm0005377,tt0870111
nm0245696,tt0878804
nm0177896,tt1045658
nm2225369,tt1045658
nm0651159,tt1045658
nm0272581,tt1160419
nm2244205,tt15239678
nm0356021,tt30144839
nm3692520,tt30144839
nm0002006,tt0375063
nm0000450,tt0379725
nm0686502,tt0388795
nm0716039,tt0388795
nm0001872,tt0790636
nm0001426,tt0970179
nm3048027,tt0976051
nm0370035,tt1399683
nm1741430,tt1454468
nm0868639,tt14961016
nm16200610,tt14961016
nm1913734,tt1798709
nm0686014,tt1798709
nm1679669,tt3783958
nm9985727,tt6155172
nm14754352,tt7160372
nm0439850,tt0018578
nm0832011,tt0019257
nm0938464,tt0019304
nm0867538,tt0019630
nm0522281,tt0019729
nm9425843,tt0019729
nm0000910,tt0019823
nm0035196,tt0019823
nm0124236,tt0019823
nm0744917,tt0020112
nm0599910,tt0020686
nm0253158,tt0020827
nm0251755,tt0021635
nm2989227,tt0021635
nm0002050,tt0021746
nm0276354,tt0021746
nm0000472,tt0021873
nm0002177,tt0021873
nm0000011,tt0022879
nm0010416,tt0022879
nm0899091,tt0023042
nm0864931,tt0023303
nm0156005,tt0023303
nm0111612,tt0023876
nm0430460,tt0024610
nm0017578,tt0024610
nm0001577,tt0024865
nm0694090,tt0025124
nm0929925,tt0025301
nm0002034,tt0025986
nm0335788,tt0026056
nm0354947,tt0026056
nm0460969,tt0026144
nm0073595,tt0026266
nm0850029,tt0026643
nm0514707,tt0026955
nm0010468,tt0027125
nm0001981,tt0027532
nm0566948,tt0028773
nm0612847,tt0028944
nm0525601,tt0028944
nm0595321,tt0028950
nm0172903,tt0029162
nm0010333,tt0030149
nm0107575,tt0030287
nm0047810,tt0030287
nm0514344,tt0030287
nm0000246,tt0167404
nm0280245,tt0167404
nm1440060,tt0335266
nm0000257,tt0338751
nm0035664,tt0350258
nm0151419,tt0993846
nm10354428,tt14230458
nm1218757,tt2179136
nm0764257,tt27847051
nm4136076,tt27847051
nm0773973,tt29768334
nm4576311,tt3581652
nm0614677,tt0076245
nm0000027,tt0076759
nm0000355,tt0076759
nm0001851,tt0079417
nm0707926,tt0079417
nm0000977,tt0079638
nm0431451,tt0080388
nm0761836,tt0080549
nm0000661,tt0081283
nm0002139,tt0081283
nm0153182,tt0082158
nm0000106,tt0083866
nm0534085,tt0083866
nm0563039,tt0084335
nm0912001,tt0084855
nm0000051,tt0084855
nm0000297,tt0085244
nm0002081,tt0085461
nm0908322,tt0085461
nm0185611,tt0086423
nm0000700,tt0086425
nm0000362,tt0086425
nm0920210,tt0247425
nm0582726,tt0421715
nm3837786,tt1033575
nm0322407,tt11813216
nm6134381,tt13238346
nm0002139,tt14208870
nm0000128,tt1707386
nm1495520,tt1950186
nm16453204,tt20221436
nm1940449,tt2119532
nm0001663,tt2582802
nm5570560,tt32916440
nm0000354,tt3659388
nm1325419,tt3659388
nm0544718,tt3659388
nm1297015,tt5083738
nm0001838,tt5083738
nm1913734,tt7740496
nm0690837,tt0117631
nm0082979,tt0118799
nm0000342,tt0119488
nm0000240,tt0119822
nm0001556,tt0120689
nm0000158,tt0120815
nm0000604,tt0299658
nm0488271,tt0311113
nm1263131,tt0311113
nm0451234,tt0454876
nm0001628,tt0465538
nm2871955,tt0469494
nm17472724,tt14905854
nm0332944,tt15398776
nm3843467,tt4925292
nm5637553,tt7349662
nm0121559,tt7349662
nm0307473,tt7349662
nm0190194,tt0053131
nm0001811,tt0054353
nm0124482,tt0054866
nm0603286,tt0055614
nm0000734,tt0056197
nm0429250,tt0056262
nm0483653,tt0056264
nm0614677,tt0056592
nm0026841,tt0056592
nm0000009,tt0057877
nm0000564,tt0057877
nm0424318,tt0058331
nm0001046,tt0059084
nm0579991,tt0059742
nm0757256,tt0059798
nm0111376,tt0060086
nm0000457,tt0060665
nm0005565,tt0060921
nm0689488,tt0061418
nm0484653,tt0061584
nm0000031,tt0061735
nm0769974,tt0061811
nm0703362,tt0062994
nm0000564,tt0063227
nm0145284,tt0063227
nm0595567,tt0063483
nm0001377,tt0063518
nm0171475,tt0064030
nm0974592,tt0203009
nm0459217,tt0477302
nm4613862,tt0477302
nm4447472,tt0478304
nm0789716,tt0478304
nm1659221,tt0947798
nm0000598,tt17526714
nm1499282,tt17526714
nm3017611,tt2125435
nm0005377,tt6266538
nm1256532,tt9620288
nm4815306,tt9620288
nm0665473,tt0087553
nm0000418,tt0087921
nm0364593,tt0088146
nm0724673,tt0089841
nm0001577,tt0091167
nm0681975,tt0091530
nm0610350,tt0091530
nm0612778,tt0093010
nm0205423,tt0093209
nm0000206,tt0094947
nm0134922,tt0094947
nm0324636,tt0094947
nm0864997,tt0095647
nm0832165,tt0096969
nm0000245,tt0097165
nm0000151,tt0097239
nm0159258,tt0097937
nm0237699,tt0097937
nm0001626,tt0268978
nm0060221,tt0274558
nm0330687,tt0443272
nm0000652,tt0443272
nm0910040,tt0449467
nm0749263,tt0842926
nm1485036,tt0842926
nm14073757,tt14849194
nm3053338,tt1517268
nm0719637,tt2543164
nm1975628,tt2543164
nm0000218,tt4555426
nm2577076,tt5052448
nm0000022,tt0030848
nm0385594,tt0030848
nm0669396,tt0030848
nm0382195,tt0030848
nm0677125,tt0031210
nm0452953,tt0031385
nm0000795,tt0031679
nm0657874,tt0031679
nm0750079,tt0031725
nm0107795,tt0031725
nm0528705,tt0032194
nm0358899,tt0032194
nm0871695,tt0032671
nm0000012,tt0032701
nm0452128,tt0032881
nm0219666,tt0032976
nm0178259,tt0032976
nm0806041,tt0033467
nm0008496,tt0033722
nm1324634,tt0033729
nm0172048,tt0033836
nm0943618,tt0034167
nm0001991,tt0034248
nm0000879,tt0035015
nm0682074,tt0035093
nm0836724,tt0035211
nm0215260,tt0035530
nm0926636,tt0035575
nm0187284,tt0035979
nm0908153,tt0036126
nm0060167,tt0036126
nm0002013,tt0036172
nm0000012,tt0036515
nm0094135,tt0036515
nm0731079,tt0036515
nm0708147,tt0036855
nm0751174,tt0036868
nm0570451,tt0036872
nm0113769,tt0036872
nm0027156,tt0037465
nm0000955,tt0038650
nm0912478,tt0038650
nm0000060,tt0039111
nm0409869,tt0041113
nm0912911,tt0041113
nm0614278,tt0041163
nm0498734,tt0041452
nm0446120,tt0041996
nm0000323,tt0124315
nm0000128,tt0140352
nm0000199,tt0140352
nm10942337,tt10633456
nm2026324,tt10633456
nm5301405,tt1312221
nm0000158,tt1535109
nm0335275,tt1655442
nm0001570,tt2278388
nm0000527,tt0064418
nm0587249,tt0064665
nm0001509,tt0065377
nm0436001,tt0065724
nm0001285,tt0066026
nm0001500,tt0066206
nm0550626,tt0067093
nm0522590,tt0067093
nm0308872,tt0067116
nm0000313,tt0067328
nm0144710,tt0068646
nm0558618,tt0069303
nm0373570,tt0070735
nm0001159,tt0071315
nm0000414,tt0071360
nm0607979,tt0071746
nm0001016,tt0074235
nm0546755,tt0075686
nm0000138,tt0217505
nm0564215,tt0783233
nm0005107,tt0929632
nm2837910,tt0929632
nm0001255,tt1024648
nm0047332,tt1262426
nm0117412,tt1392190
nm0001852,tt1542344
nm0136797,tt1596363
nm0001376,tt1602620
nm1800658,tt1821549
nm16399323,tt23055660
nm1519680,tt3281548
nm0000368,tt3281548
nm0504832,tt3281548
nm0308039,tt3281548
nm4972453,tt5363618
nm0001695,tt0042192
nm0647752,tt0042451
nm0001289,tt0042646
nm0000034,tt0043014
nm0036530,tt0043278
nm0000994,tt0043924
nm0791805,tt0043924
nm0043875,tt0043949
nm0000071,tt0044672
nm0000308,tt0045793
nm0665327,tt0045943
nm0415591,tt0046247
nm0259599,tt0046250
nm0857147,tt0048316
nm0661577,tt0048356
nm0640023,tt0048491
nm0536167,tt0048563
nm0839234,tt0048563
nm0000015,tt0049261
nm0932629,tt0049261
nm0000842,tt0050083
nm0168627,tt0050839
nm0199787,tt0051201
nm0000946,tt0051525
nm0002001,tt0051658
nm0178066,tt0052182
nm0947490,tt0181865
nm0225767,tt0195685
nm0526019,tt1013753
nm0001255,tt1013753
nm0001491,tt1193138
nm0000385,tt1193138
nm0005493,tt1285016
nm1114723,tt1285016
nm4087600,tt1285016
nm0091035,tt16311594
nm0324658,tt1853728
nm0461136,tt2084970
nm0328828,tt2084970
nm0279209,tt23561236
nm7912529,tt23561236
nm0108703,tt3170832
nm3223622,tt3170832
nm1847117,tt4975722
nm7683380,tt4975722
nm8401405,tt4975722
nm0000437,tt5027774
nm0539652,tt0099077
nm0001521,tt0099348
nm0001282,tt0099653
nm0493026,tt0099653
nm0214781,tt0099653
nm0641314,tt0101414
nm0001450,tt0101414
nm0682300,tt0101414
nm0001100,tt0102713
nm0332410,tt0102713
nm0001109,tt0104036
nm0001845,tt0104036
nm0000668,tt0104454
nm0714310,tt0105323
nm0000270,tt0105323
nm0610820,tt0105695
nm0736263,tt0106977
nm0129749,tt0106977
nm0001659,tt0107943
nm0891092,tt0107943
nm0001426,tt0108052
nm0000218,tt0280707
nm0005210,tt0878804
nm3193259,tt1010048
nm1347153,tt11286314
nm0000982,tt1403865
nm0000686,tt15239678
nm0000134,tt7286456
nm0710271,tt0790636
nm0935653,tt0970179
nm0521443,tt0976051
nm0226813,tt1399683
nm0397171,tt1454029
nm0000113,tt1454468
nm1046097,tt1605783
nm0000870,tt1605783
nm0424060,tt1798709
nm9948845,tt6155172
nm9985729,tt6155172
nm2809577,tt6710474
nm9584508,tt9770150
nm11894472,tt9770150
nm11894474,tt9770150
nm0687146,tt9784798
nm0334581,tt0018379
nm0910400,tt0018578
nm0417837,tt0019257
nm0313449,tt0020112
nm0599910,tt0020827
nm0254609,tt0020827
nm0269524,tt0021635
nm0047534,tt0021635
nm0723658,tt0021730
nm0040374,tt0021746
nm0580240,tt0021826
nm0000064,tt0021873
nm0202375,tt0022074
nm0732062,tt0022397
nm0154352,tt0023458
nm0452128,tt0024034
nm0420765,tt0024034
nm0929925,tt0024240
nm0733480,tt0024240
nm0646829,tt0024264
nm0662335,tt0024264
nm0214168,tt0024264
nm0237571,tt0024610
nm0018540,tt0024865
nm0640547,tt0024865
nm0807580,tt0024991
nm0123579,tt0025124
nm0001677,tt0025164
nm0170969,tt0025164
nm0140504,tt0025948
nm0021667,tt0025986
nm0000031,tt0026056
nm0583135,tt0026768
nm0686032,tt0026955
nm0248291,tt0026955
nm0910400,tt0027075
nm0521937,tt0027300
nm0000075,tt0027884
nm0064194,tt0027884
nm0912478,tt0027996
nm0146185,tt0027996
nm0790454,tt0028203
nm0642180,tt0028313
nm0639895,tt0029146
nm0129894,tt0029146
nm0546712,tt0029162
nm0912478,tt0029162
nm0579663,tt0029347
nm0472557,tt0029347
nm0171887,tt0029604
nm0421274,tt0029606
nm0448012,tt0029606
nm0000075,tt0029942
nm0721728,tt0029942
nm0914808,tt0029942
nm0751426,tt0029995
nm0163515,tt0029995
nm0089217,tt0167260
nm0045324,tt0167260
nm0000195,tt0335266
nm0000179,tt0338751
nm2934314,tt10618286
nm0000353,tt14230458
nm1395602,tt1727824
nm1092227,tt2179136
nm0884929,tt27847051
nm3154303,tt5726616
nm0000603,tt0076245
nm0199553,tt0076843
nm0001136,tt0077362
nm0588717,tt0077362
nm0001113,tt0077928
nm0000640,tt0078788
nm0000454,tt0078788
nm0377888,tt0079417
nm0000044,tt0080388
nm0681566,tt0080388
nm0375629,tt0080549
nm0566685,tt0080549
nm0314776,tt0082158
nm0000453,tt0082158
nm0000024,tt0082158
nm0001075,tt0083866
nm0001367,tt0083866
nm0000438,tt0086197
nm0001021,tt0086197
nm0667182,tt0086197
nm0000931,tt0086879
nm0005251,tt0241303
nm0929489,tt0247425
nm0470981,tt0253474
nm0713469,tt0253474
nm4755981,tt1033575
nm0330687,tt1070874
nm0001570,tt11563598
nm1843993,tt11563598
nm0268199,tt11813216
nm5036214,tt13238346
nm12679952,tt14208870
nm16453200,tt20221436
nm0827429,tt2582782
nm4336119,tt2582802
nm0348515,tt2582802
nm0002029,tt0110877
nm0224010,tt0110877
nm0000619,tt0110912
nm0348409,tt0111161
nm0770788,tt0112384
nm0004815,tt0112431
nm0853122,tt0112431
nm0001526,tt0112573
nm0005171,tt0112573
nm0625729,tt0112573
nm0000300,tt0116209
nm0000531,tt0116282
nm0749021,tt0116282
nm0104051,tt0117631
nm0371824,tt0117631
nm0005377,tt0120689
nm0101710,tt0120737
nm0001608,tt0120815
nm0007102,tt0454876
nm5290022,tt0454876
nm0000123,tt0465538
nm7153679,tt14905854
nm0000354,tt15398776
nm2788156,tt4925292
nm0004802,tt6966692
nm0415591,tt0053131
nm0915618,tt0053580
nm0188050,tt0053580
nm0000044,tt0053793
nm0000057,tt0054953
nm0000063,tt0054953
nm0048939,tt0054953
nm0001847,tt0055031
nm0001703,tt0055031
nm0000027,tt0056172
nm0001725,tt0056172
nm0790248,tt0056262
nm0001321,tt0056264
nm0660327,tt0057831
nm0000942,tt0058385
nm0439959,tt0059712
nm0852305,tt0061418
nm0358069,tt0061722
nm0682074,tt0062994
nm0581457,tt0063227
nm0781183,tt0063385
nm0663678,tt0063518
nm0703033,tt0064030
nm0179786,tt0064115
nm0000422,tt0477302
nm0000982,tt0477348
nm0179224,tt0477348
nm0003930,tt0478304
nm15532538,tt17526714
nm4864745,tt2125435
nm2240346,tt3704428
nm0536866,tt7653254
nm0336960,tt0087553
nm0156827,tt0087553
nm0671462,tt0087892
nm0416521,tt0087921
nm0738415,tt0088146
nm0001201,tt0091167
nm0001848,tt0091167
nm0085400,tt0091167
nm0564044,tt0091530
nm0698764,tt0092699
nm0319036,tt0093565
nm0331117,tt0094606
nm0000388,tt0095647
nm0000101,tt0097239
nm0001844,tt0097351
nm0000657,tt0433383
nm2332550,tt0433383
nm0000358,tt0443272
nm0575339,tt0449059
nm12934509,tt14849194
nm4413892,tt14849194
nm2021640,tt17009710
nm1569276,tt1825683
nm0293509,tt1825683
nm1055413,tt2024544
nm4833412,tt2024544
nm1318578,tt3741834
nm0428933,tt4555426
nm0001485,tt0030848
nm0036427,tt0030993
nm0280242,tt0031210
nm0002093,tt0031385
nm0452128,tt0031679
nm0163257,tt0031725
nm0604656,tt0032138
nm0199787,tt0032194
nm0183459,tt0032194
nm0002093,tt0033407
nm0020041,tt0033467
nm0213619,tt0033722
nm0000021,tt0034248
nm0757064,tt0034583
nm0495495,tt0034583
nm0171166,tt0034946
nm0786350,tt0035093
nm0941253,tt0035189
nm0000879,tt0035189
nm0307750,tt0035189
nm0128573,tt0035575
nm0185883,tt0036022
nm0606502,tt0036022
nm0000763,tt0036244
nm0604702,tt0036244
nm0680139,tt0036775
nm0001485,tt0036868
nm0562920,tt0036868
nm0411826,tt0037514
nm0140863,tt0037536
nm0878888,tt0037536
nm0284832,tt0037884
nm0071636,tt0037913
nm0096458,tt0037913
nm0006471,tt0038873
nm0000026,tt0039190
nm0949835,tt0039190
nm0941253,tt0039190
nm0002108,tt0039286
nm0446769,tt0039286
nm0070807,tt0039286
nm0943553,tt0039416
nm0312890,tt0040806
nm0815495,tt0040897
nm0512960,tt0041452
nm0593612,tt0041996
nm0726600,tt0127536
nm0001212,tt0138097
nm0272173,tt0140352
nm0002536,tt0327056
nm0152430,tt0327056
nm8174176,tt10272386
nm0000719,tt2278388
nm0001602,tt8999762
nm0516906,tt0064418
nm0000197,tt0065724
nm0901044,tt0066206
nm0382707,tt0066206
nm0000432,tt0067116
nm0382707,tt0067116
nm0249735,tt0067919
nm0512437,tt0067919
nm0571853,tt0068473
nm0000380,tt0068646
nm0000165,tt0069704
nm0005019,tt0069704
nm0065282,tt0071746
nm0719682,tt0071746
nm0000328,tt0072308
nm0000947,tt0073440
nm0001036,tt0073440
nm0001221,tt0073486
nm0000842,tt0074119
nm0001732,tt0075314
nm0001794,tt0217505
nm1784515,tt0361748
nm0001394,tt1504320
nm0369854,tt1504320
nm0544718,tt1542344
nm3218960,tt1542344
nm8620050,tt23055660
nm11932012,tt23055660
nm0705152,tt5363618
nm6919812,tt8579674
nm0852279,tt0042451
nm0063326,tt0042646
nm0025601,tt0042646
nm0916131,tt0043014
nm0930539,tt0044760
nm0941076,tt0044760
nm0634488,tt0044926
nm0000955,tt0045061
nm0095524,tt0046247
nm0628325,tt0047472
nm0000955,tt0048380
nm0842981,tt0048960
nm0930732,tt0048960
nm0000034,tt0050212
nm0101533,tt0050212
nm0001452,tt0051201
nm0359718,tt0051383
nm0000056,tt0051459
nm0372633,tt0052738
nm0735538,tt0195685
nm0267812,tt0407887
nm0189887,tt0408306
nm0034390,tt1568911
nm0002332,tt1630029
nm0184698,tt1630029
nm0991810,tt4975722
nm9362777,tt5027774
nm0788335,tt5580390
nm0000886,tt0101516
nm0001285,tt0101516
nm0680881,tt0101516
nm0000493,tt0102138
nm0621008,tt0102926
nm0910145,tt0102926
nm0000193,tt0104257
